"id","temperature","humidity","light","co2","ec","ph","wet_temp","dew","hd","vpd","update_time"
1002601,"34.13","37.76","4693","400.000","0.000","9.840",22.920608520507812,17.714741324768205,23.717892541252617,3.339156177294451,"12:15:00.000000"
1002611,"34.00","38.09","4701","400.000","1.020","9.840",22.895240783691406,17.737478414128557,23.431665844999998,3.2974238571094423,"12:16:00.000000"
1002621,"34.03","37.99","4957","400.000","1.050","9.840",22.895774841308594,17.72236742783588,23.50652734369087,3.3083542835930495,"12:17:00.000000"
1002631,"34.02","37.21","4925","400.000","1.020","9.840",22.7117919921875,17.384658088148505,23.789708594822358,3.34807840595935,"12:18:00.000000"
1002641,"34.02","38.09","4795","400.000","0.000","9.840",22.91046142578125,17.75494699810503,23.45629652978901,3.3011532047714836,"12:19:00.000000"
1002651,"33.98","35.57","4898","400.000","0.990","9.800",22.307510375976562,16.63872370266973,24.35982265250241,3.4278001090922503,"12:20:00.000000"
1002661,"34.02","35.71","5030","400.000","0.000","9.840",22.369728088378906,16.735598292319825,24.358024614765554,3.4280361488763673,"12:21:00.000000"
1002671,"34.12","35.72","4913","400.000","0.000","9.800",22.447433471679688,16.828048079226726,24.482429264801024,3.446734385928374,"12:22:00.000000"
1002681,"34.21","35.73","4961","400.000","0.000","9.870",22.51739501953125,16.911268387474344,24.594441301266592,3.463586666986642,"12:23:00.000000"
1002691,"34.30","36.83","4906","400.000","0.000","9.910",22.83863067626953,17.469808300744297,24.287772297973994,3.4213933307722195,"12:24:00.000000"
1002701,"34.38","34.89","4808","400.000","0.980","9.910",22.450103759765625,16.685957942766414,25.138739477903318,3.5421990264424137,"12:25:00.000000"
1002711,"34.17","34.84","4848","400.000","0.000","9.840",22.281341552734375,16.479375977521887,24.882777046317887,3.503683929362759,"12:26:00.000000"
1002721,"34.00","35.81","4863","400.000","1.020","9.870",22.377471923828125,16.76178359191175,24.294599104999996,3.4189012826446343,"12:27:00.000000"
1002731,"33.94","36.73","4892","400.000","0.980","9.840",22.541961669921875,17.10875253420202,23.871010660519243,3.3586941879188266,"12:28:00.000000"
1002741,"34.07","37.11","4755","400.000","0.000","9.840",22.727279663085938,17.386371911130514,23.890240615488075,3.362849995844784,"12:29:00.000000"
1002751,"34.22","38.58","4806","400.000","0.000","9.800",23.174819946289062,18.135760884584503,23.516145459612577,3.311749490410122,"12:30:00.000000"
1002761,"34.32","36.56","4893","400.000","0.980","9.870",22.791900634765625,17.371060276272402,24.41714421271091,3.4398561971358377,"12:31:00.000000"
1002771,"34.47","36.33","4933","400.000","1.040","9.840",22.852783203125,17.40368611732954,24.69876555390197,3.4812945154666908,"12:32:00.000000"
1002781,"34.59","35.87","4977","400.000","0.000","9.840",22.836761474609375,17.30768182545854,25.03368832930848,3.5299208265329725,"12:33:00.000000"
1002791,"34.75","36.43","5070","400.000","0.000","9.800",23.088302612304688,17.693996391562017,25.023125053875,3.5303225954769415,"12:34:00.000000"
1002801,"34.86","34.49","5109","400.000","0.000","9.840",22.714996337890625,16.92540578641409,25.93499531755681,3.660376640192858,"12:35:00.000000"
1002811,"34.80","34.28","4684","400.000","0.000","9.800",22.620201110839844,16.776379619872575,25.936938428703996,3.659901170694031,"12:36:00.000000"
1002821,"34.69","34.99","4573","400.000","1.010","9.840",22.705917358398438,17.003160129121337,25.51000524835382,3.598282508155178,"12:37:00.000000"
1002831,"34.71","35.40","3684","400.000","0.000","9.770",22.817001342773438,17.204073656768287,25.37557998167216,3.579640834244588,"12:38:00.000000"
1002841,"34.69","35.09","4443","400.000","0.980","9.840",22.729415893554688,17.0481312144278,25.47076512337558,3.5927534027760104,"12:39:00.000000"
1002851,"34.48","36.91","4765","400.000","0.980","9.840",22.9937744140625,17.662684493156174,24.48657179060141,3.4515401526470937,"12:40:00.000000"
1002861,"34.38","36.90","4998","400.000","0.000","9.770",22.91553497314453,17.570457362667806,24.362685625183524,3.432819260514208,"12:41:00.000000"
1002871,"34.31","35.40","5052","400.000","0.000","9.770",22.516326904296875,16.852988095656276,24.85059430688496,3.500784630236565,"12:42:00.000000"
1002881,"34.25","35.73","4931","400.000","0.000","9.770",22.547836303710938,16.946997680605623,24.64605875625,3.471275317317726,"12:43:00.000000"
1002891,"34.32","35.57","5196","400.000","0.000","9.770",22.563323974609375,16.93735963792775,24.798180984000062,3.493563044406936,"12:44:00.000000"
1002901,"34.43","38.20","5351","400.000","0.000","9.770",23.250656127929688,18.164611506206686,23.92326195194736,3.3715212134726515,"12:45:00.000000"
1002911,"34.47","36.23","5420","400.000","0.000","9.730",22.82928466796875,17.359383263533047,24.73755739551325,3.486850384787094,"12:46:00.000000"
1002921,"34.49","36.13","5550","400.000","1.010","9.800",22.821273803710938,17.333295793769192,24.80226899716037,3.4961181505515633,"12:47:00.000000"
1002931,"34.51","36.61","5611","400.000","0.980","9.730",22.947845458984375,17.560554765037445,24.6416199731873,3.4736229417078306,"12:48:00.000000"
1002941,"34.49","36.61","5648","400.000","1.010","9.770",22.932357788085938,17.542359946852,24.615873363550897,3.469817910561413,"12:49:00.000000"
1002951,"34.52","36.71","5638","400.000","0.980","9.770",22.978286743164062,17.612155077773203,24.615608036953155,3.4701843928359715,"12:50:00.000000"
1002961,"34.59","38.76","5752","400.000","0.000","9.700",23.501129150390625,18.538479770606084,23.905552366861862,3.3708410372914734,"12:51:00.000000"
1002971,"34.74","39.82","5784","400.000","0.000","9.770",23.857345581054688,19.103261094008836,23.676368146861154,3.340281995679818,"12:52:00.000000"
1002981,"34.88","36.99","5885","400.000","0.970","9.800",23.31714630126953,18.050474534993754,24.971253340598594,3.524648680727978,"12:53:00.000000"
1002991,"35.03","37.72","5738","400.000","0.970","9.800",23.600997924804688,18.493938713019936,24.87531833601322,3.5130059369023647,"12:54:00.000000"
1003001,"35.22","35.89","5900","400.000","0.000","9.700",23.317413330078125,17.87072526809945,25.86016325490101,3.654364771470921,"12:55:00.000000"
1003011,"35.27","34.94","5597","400.000","0.000","9.730",23.128890991210938,17.4891089663648,26.311517350243733,3.718800981918246,"12:56:00.000000"
1003021,"35.30","36.52","5060","400.000","1.000","9.800",23.526763916015625,18.217513950272153,25.71249872541599,3.6345962654430495,"12:57:00.000000"
1003031,"35.21","36.37","4678","400.000","0.000","9.700",23.42315673828125,18.072908392396425,25.65323081478965,3.625056240311065,"12:58:00.000000"
1003041,"35.23","36.68","4309","400.000","0.000","9.770",23.511276245117188,18.225495229316298,25.554754205396378,3.611414531506128,"12:59:00.000000"
1003051,"35.21","37.77","4510","400.000","0.000","9.700",23.751068115234375,18.675065479956988,25.08880329411221,3.545276208853866,"13:00:00.000000"
1003061,"35.07","38.13","4313","400.000","1.000","9.730",23.726768493652344,18.70228097417097,24.762988533691974,3.497504839033502,"13:01:00.000000"
1003071,"35.11","37.72","4489","400.000","0.000","9.700",23.66241455078125,18.56484597137848,24.978943689673244,3.5285453838197496,"13:02:00.000000"
1003081,"34.94","36.11","4378","400.000","0.970","9.730",23.157196044921875,17.720811386565682,25.39920074686833,3.585855327394826,"13:03:00.000000"
1003091,"34.60","35.43","4067","400.000","0.000","9.730",22.74169921875,17.12163322328258,25.218611430232002,3.5560553061246916,"13:04:00.000000"
1003101,"34.26","36.42","3809","400.000","0.000","9.730",22.714195251464844,17.25744736163797,24.394239017427488,3.435911235028388,"13:05:00.000000"
1003111,"34.02","37.14","3708","400.000","1.030","9.770",22.69603729248047,17.355088164948928,23.816230009086375,3.3517842667448816,"13:06:00.000000"
1003121,"33.83","38.21","3559","400.000","0.000","9.700",22.791366577148438,17.636328468929243,23.178133446979125,3.2600048845609764,"13:07:00.000000"
1003131,"33.69","38.46","3821","400.000","0.970","9.730",22.73956298828125,17.615795251647576,22.914781464593695,3.2213665749151965,"13:08:00.000000"
1003141,"33.64","37.95","3700","400.000","0.000","9.660",22.587623596191406,17.360082921480544,23.043865562902717,3.2390097469843853,"13:09:00.000000"
1003150,"33.61","37.58","3904","400.000","1.000","9.800",22.482147216796875,17.178784153625333,23.14462913105187,3.2528719980386533,"13:10:00.000000"
1003160,"33.62","38.29","4550","400.000","0.000","9.700",22.647972106933594,17.48357994245317,22.893440231101962,3.2176323016151884,"13:11:00.000000"
1003170,"33.68","38.19","4384","400.000","1.000","9.770",22.671737670898438,17.495195174915175,23.00319078721171,3.233750244757472,"13:12:00.000000"
1003180,"33.64","39.00","3854","400.000","1.030","9.730",22.82073974609375,17.792681522424143,22.6539210207424,3.1841679829360237,"13:13:00.000000"
1003190,"33.66","38.36","3827","400.000","0.000","9.700",22.694168090820312,17.54776894090983,22.915752269301176,3.22123888653417,"13:14:00.000000"
1003200,"33.60","38.39","4116","400.000","0.000","9.660",22.654647827148438,17.506870633620906,22.832243946856003,3.2088433375127026,"13:15:00.000000"
1003210,"33.58","38.18","4752","400.000","1.000","9.700",22.592697143554688,17.402378445324658,22.885909146139422,3.2161567102366093,"13:16:00.000000"
1003220,"33.63","37.31","4757","400.000","0.970","9.700",22.43701934814453,17.082650872123573,23.26927282076985,3.27061332684053,"13:17:00.000000"
1003230,"33.67","37.78","4596","400.000","0.970","9.660",22.572669982910156,17.31564790094711,23.143574257256496,3.253410863477167,"13:18:00.000000"
1003240,"33.78","39.31","5295","400.000","0.000","9.660",22.997512817382812,18.04276878117661,22.705670784976366,3.193007246525841,"13:19:00.000000"
1003250,"33.85","39.39","5470","400.000","1.000","9.660",23.069610595703125,18.137635094861384,22.759442091826,3.201265150084171,"13:20:00.000000"
1003260,"33.87","38.45","5420","400.000","0.000","9.660",22.875747680664062,17.771086532113696,23.13675015453124,3.2545401455367253,"13:21:00.000000"
1003270,"33.93","36.32","5329","400.000","0.970","9.630",22.44129180908203,16.923194252844233,24.013071530215935,3.3784755727086293,"13:22:00.000000"
1003280,"33.95","38.15","5418","400.000","0.000","9.630",22.870407104492188,17.718305191486223,23.347531260855003,3.285037295426588,"13:23:00.000000"
1003290,"33.99","38.42","5013","400.000","0.000","9.660",22.96173095703125,17.865727361820966,23.29452569975531,3.278030271331457,"13:24:00.000000"
1003300,"34.08","37.96","5180","400.000","0.000","9.630",22.92755126953125,17.754448267874594,23.579723425936123,3.319146323724204,"13:25:00.000000"
1003310,"34.24","38.52","5333","400.000","1.000","9.630",23.176422119140625,18.128195326607475,23.56380627695027,3.3187674483381913,"13:26:00.000000"
1003320,"34.34","38.39","5229","400.000","0.970","9.660",23.2244873046875,18.163810931656087,23.73764869122399,3.344340580012137,"13:27:00.000000"
1003330,"34.40","37.45","5127","400.000","1.030","9.700",23.056793212890625,17.822882521046807,24.17562068652,3.406680839383134,"13:28:00.000000"
1003340,"34.41","35.10","5191","400.000","0.000","9.660",22.52166748046875,16.80684376305327,25.097024782137435,3.5367319351755255,"13:29:00.000000"
1003350,"34.14","35.79","5239","400.000","0.000","9.630",22.478408813476562,16.876065871738263,24.481444124446064,3.4468872993033584,"13:30:00.000000"
1003360,"33.83","36.31","5231","400.000","0.000","9.660",22.363319396972656,16.830750919056044,23.890845108239205,3.3602090591596316,"13:31:00.000000"
1003370,"33.71","36.74","5254","400.000","0.990","9.700",22.369728088378906,16.910474129054393,23.580071966655694,3.315118503261523,"13:32:00.000000"
1003380,"33.72","39.75","5366","400.000","0.960","9.660",23.04798126220703,18.166394167254893,22.469934718011196,3.1592009037013478,"13:33:00.000000"
1003390,"33.92","39.83","5295","400.000","0.960","9.700",23.221282958984375,18.376831011620634,22.67756057764666,3.1904798733512303,"13:34:00.000000"
1003400,"34.08","40.52","5080","400.000","0.990","9.700",23.498458862304688,18.793775674614874,22.60673677264153,3.182190864927092,"13:35:00.000000"
1003410,"34.27","39.13","5054","400.000","0.000","9.700",23.337173461914062,18.4058240180186,23.36671176007966,3.291206574852134,"13:36:00.000000"
1003420,"34.46","37.73","5160","400.000","0.000","9.700",23.166542053222656,17.994060567350235,24.143052517323788,3.402840809826992,"13:37:00.000000"
1003430,"34.64","38.96","5255","400.000","0.990","9.730",23.584976196289062,18.664715450186545,23.889761104667137,3.36921194009514,"13:38:00.000000"
1003440,"34.78","38.03","5300","400.000","0.000","9.660",23.4808349609375,18.4035943470069,24.431492228476785,3.447208537414044,"13:39:00.000000"
1003450,"34.84","36.68","5255","400.000","0.000","9.700",23.21460723876953,17.881440014214537,25.041889854910213,3.5341130174728796,"13:40:00.000000"
1003460,"34.87","38.11","5177","400.000","0.000","9.630",23.56842041015625,18.516880548523652,24.514622622903907,3.4600012994031424,"13:41:00.000000"
1003470,"34.99","38.32","5200","400.000","0.990","9.700",23.708877563476562,18.71057695500425,24.584486332844357,3.471419437817463,"13:42:00.000000"
1003480,"35.11","37.93","5210","400.000","0.000","9.660",23.711013793945312,18.653289445634023,24.89471796432271,3.5166752951922824,"13:43:00.000000"
1003490,"35.03","34.75","5214","400.000","0.000","9.700",22.903518676757812,17.19208031649502,26.0615690659098,3.6805298013706773,"13:44:00.000000"
1003500,"34.82","34.70","5146","400.000","0.000","9.660",22.734756469726562,16.985786373275797,25.798051378969436,3.6405623332895423,"13:45:00.000000"
1003510,"34.70","34.44","5146","400.000","0.000","9.630",22.5836181640625,16.762273075605552,25.739249346888002,3.630797797350766,"13:46:00.000000"
1003520,"34.69","35.16","5126","400.000","0.000","9.660",22.7459716796875,17.07977227189604,25.443297035890815,3.588854888055778,"13:47:00.000000"
1003530,"34.80","35.51","5156","400.000","0.000","9.730",22.910995483398438,17.332989424145026,25.451508814167997,3.5913539817081412,"13:48:00.000000"
1003540,"34.92","35.80","5212","400.000","0.000","9.730",23.069610595703125,17.567162345837744,25.495890377890564,3.599169781862045,"13:49:00.000000"
1003550,"35.03","35.33","5210","400.000","0.000","9.700",23.041305541992188,17.45397760458302,25.829910674212826,3.6477925185058475,"13:50:00.000000"
1003560,"35.03","35.43","5203","400.000","0.000","9.730",23.06507110595703,17.49890672559221,25.789969572196107,3.6421283375367217,"13:51:00.000000"
1003570,"35.03","35.06","5216","400.000","0.000","9.730",22.977218627929688,17.332465710182614,25.93775164965797,3.66304082702491,"13:52:00.000000"
1003580,"35.16","35.00","5240","400.000","0.000","9.660",23.060531616210938,17.41947466299116,26.137644885663995,3.6929455225171957,"13:53:00.000000"
1003590,"35.15","35.34","5252","400.000","0.000","9.770",23.134231567382812,17.564357276673615,25.987429079573996,3.67146075546336,"13:54:00.000000"
1003600,"35.08","34.17","5140","400.000","0.000","9.730",22.802581787109375,16.97070634311239,26.361642232795454,3.7234675396918058,"13:55:00.000000"
1003610,"34.88","33.47","5184","400.000","0.990","9.700",22.486419677734375,16.47056360148485,26.366251146643776,3.7215056480901714,"13:56:00.000000"
1003620,"34.70","33.45","4935","400.000","0.000","9.730",22.348098754882812,16.30345033330062,26.12792928669,3.6856796230660693,"13:57:00.000000"
1003630,"34.70","33.90","5150","400.000","0.000","9.700",22.4554443359375,16.513518985321955,25.951256586780005,3.6607271525651557,"13:58:00.000000"
1003640,"34.85","34.70","5297","400.000","0.000","9.660",22.757186889648438,17.012056788866275,25.83839764188,3.6465989682081825,"13:59:00.000000"
1003650,"35.01","34.10","5195","400.000","0.000","9.660",22.733688354492188,16.877150948672362,26.293831143394236,3.7130054703404847,"14:00:00.000000"
1003660,"35.18","34.39","5208","400.000","0.000","9.700",22.9296875,17.15909894044167,26.410341919732268,3.7316384540342318,"14:01:00.000000"
1003670,"35.39","33.75","5272","400.000","0.000","9.660",22.93182373046875,17.046497745487322,26.959918721319003,3.812108788637701,"14:02:00.000000"
1003680,"35.46","34.89","5201","400.000","0.980","9.700",23.259201049804688,17.63265578174437,26.592204524203858,3.761073508632981,"14:03:00.000000"
1003690,"35.52","34.07","5020","400.000","0.000","9.660",23.105926513671875,17.308710620668418,27.010829005893186,3.821122961229129,"14:04:00.000000"
1003700,"35.40","34.20","4606","400.000","0.980","9.770",23.048248291015625,17.264447342809454,26.79066597872,3.7882550915725615,"14:05:00.000000"
1003710,"35.34","33.85","4675","400.000","0.980","9.700",22.91900634765625,17.04967851665829,26.849586017716565,3.7958462408937423,"14:06:00.000000"
1003720,"35.33","34.26","4515","400.000","0.000","9.730",23.010330200195312,17.230513684458856,26.669347179211965,3.770239064114255,"14:07:00.000000"
1003730,"35.41","35.84","4350","400.000","0.980","9.770",23.44879150390625,18.015013946524075,26.136466203677685,3.6960073614772733,"14:08:00.000000"
1003740,"35.40","34.27","4313","400.000","0.980","9.770",23.064804077148438,17.296089557648113,26.762165270231996,3.784309219919826,"14:09:00.000000"
1003750,"35.23","34.80","4476","400.000","0.000","9.660",23.065338134765625,17.390341381416018,26.31348664232224,3.7186624298646236,"14:10:00.000000"
1003760,"35.27","34.67","4723","400.000","0.000","9.730",23.06427001953125,17.36641562165909,26.420710551666506,3.7342271137301686,"14:11:00.000000"
1003770,"35.42","34.48","4766","400.000","0.980","9.770",23.1304931640625,17.410364863168063,26.70430472477914,3.7763837057239042,"14:12:00.000000"
1003780,"35.53","34.35","4941","400.000","0.980","9.730",23.181228637695312,17.446855779522355,26.91003019428569,3.8069593063216964,"14:13:00.000000"
1003790,"35.61","34.56","5105","400.000","0.000","9.700",23.291778564453125,17.613245436389846,26.935115318607096,3.811648903241548,"14:14:00.000000"
1003800,"35.74","35.94","4989","400.000","0.000","9.730",23.72222900390625,18.349532046935742,26.544707749386784,3.7581556756509955,"14:15:00.000000"
1003810,"35.83","34.93","5078","400.000","0.000","9.730",23.546524047851562,17.97534698813386,27.088684004971228,3.8363482104800872,"14:16:00.000000"
1003820,"35.83","35.20","5174","400.000","0.000","9.700",23.611679077148438,18.097186357572614,26.97628282652736,3.8205042935042526,"14:17:00.000000"
1003830,"35.91","36.10","5185","400.000","0.000","9.630",23.889389038085938,18.569876677956977,26.711510428329838,3.784014257365621,"14:19:00.000000"
1003840,"35.86","36.37","5235","400.000","0.980","9.730",23.9166259765625,18.64544768150901,26.53020658829621,3.7575999216005953,"14:20:00.000000"
1003850,"35.73","35.26","5135","400.000","0.000","9.660",23.55133056640625,18.037233284692377,26.81264033205389,3.795826862676261,"14:21:00.000000"
1003860,"35.75","34.75","4939","400.000","0.000","9.590",23.442916870117188,17.82332805314254,27.051766678125,3.8299654859991463,"14:21:00.000000"
1003870,"35.78","33.37","4825","400.000","0.000","9.700",23.127822875976562,17.20742761363944,27.66668333087074,3.91746925974934,"14:23:00.000000"
1003880,"35.60","33.94","4727","400.000","0.000","9.630",23.133697509765625,17.317866784546183,27.176259941136003,3.845591181722129,"14:24:00.000000"
1003890,"35.53","31.59","4900","400.000","0.000","9.700",22.504043579101562,16.127756383223765,28.041358196360765,3.9670292904126305,"14:25:00.000000"
1003900,"35.38","31.65","4972","400.000","0.000","9.630",22.410049438476562,16.028252168564833,27.800094447506325,3.930708240050395,"14:25:00.000000"
1003910,"35.16","31.84","4911","400.000","0.000","9.730",22.296295166015625,15.930794895224977,27.40833654472089,3.8724751013900365,"14:27:00.000000"
1003920,"35.03","31.79","5017","400.000","0.000","9.630",22.189483642578125,15.793985712089082,27.243825685604712,3.8474222522034838,"14:28:00.000000"
1003929,"34.99","32.58","4927","400.000","0.000","9.700",22.352371215820312,16.14270733959618,26.87234222698389,3.7944881182289825,"14:29:00.000000"
1003939,"35.07","31.93","4985","400.000","0.000","9.730",22.253036499023438,15.897612155596093,27.244490536421736,3.8479399566392987,"14:30:00.000000"
1003949,"34.98","31.17","4918","400.000","0.980","9.700",22.000961303710938,15.44304418708278,27.42007683728129,3.8715989966507203,"14:31:00.000000"
1003959,"34.96","31.27","4647","400.000","0.980","9.700",22.0111083984375,15.475846404095279,27.35176904349101,3.8616562430403,"14:32:00.000000"
1003968,"34.87","31.78","4624","400.000","0.000","9.730",22.070388793945312,15.650282544466924,27.021934970665768,3.813903127153138,"14:33:00.000000"
1003978,"34.75","31.35","4941","400.000","0.980","9.730",21.878128051757812,15.333529409694162,27.022770724375,3.812535273290917,"14:34:00.000000"
1003987,"34.56","32.17","4786","400.000","0.980","9.730",21.9384765625,15.57150111728006,26.43655926523181,3.727330381013502,"14:35:00.000000"
1003997,"34.48","32.95","4604","400.000","0.000","9.730",22.066650390625,15.876184138788698,26.023532074176956,3.668146917377792,"14:36:00.000000"
1004007,"34.41","33.29","4083","400.000","0.000","9.730",22.096023559570312,15.976034183194542,25.79695721442817,3.635330480868755,"14:37:00.000000"
1004016,"34.24","32.31","3745","400.000","0.000","9.770",21.738204956054688,15.36175516863959,25.943950014423613,3.6538962566546225,"14:38:00.000000"
1004026,"34.18","34.36","3887","400.000","0.000","9.730",22.177200317382812,16.270727290926594,25.079224432628926,3.531477156375881,"14:39:00.000000"
1004035,"34.26","33.48","4335","400.000","0.980","9.800",22.029800415039062,15.933605839085299,25.52225195720787,3.594844957487072,"14:40:00.000000"
1004045,"34.30","32.90","4464","400.000","0.000","9.770",21.922454833984375,15.69604656981928,25.798789317619992,3.6342251976904256,"14:41:00.000000"
1004055,"34.32","32.63","4600","400.000","0.000","9.730",21.872787475585938,15.584447693880469,25.92974472904058,3.65297364827972,"14:42:00.000000"
1004064,"34.36","32.73","4701","400.000","0.980","9.770",21.926193237304688,15.66746384753961,25.945534364784834,3.655659433540869,"14:43:00.000000"
1004074,"34.40","33.84","4818","400.000","0.000","9.800",22.218856811523438,16.224212816396726,25.570888323263993,3.6032664793651348,"14:44:00.000000"
1004084,"34.33","33.14","4800","400.000","0.000","9.730",22.001495361328125,15.835791600238558,25.74693137697315,3.6272453558049023,"14:45:00.000000"
1004094,"34.17","32.17","4925","400.000","0.980","9.800",21.653289794921875,15.23255074822247,25.902375184956146,3.6472870643472293,"14:46:00.000000"
1004104,"34.23","33.00","4885","400.000","0.000","9.730",21.894683837890625,15.682572201067288,25.666034256130395,3.614674622097747,"14:47:00.000000"
1004114,"34.37","34.14","4673","400.000","0.000","9.730",22.266921997070312,16.3358287871408,25.415007074234683,3.5810416704878008,"14:48:00.000000"
1004124,"34.30","33.21","4606","400.000","0.000","9.730",21.995620727539062,15.841978325288759,25.679599679937994,3.617502428964258,"14:49:00.000000"
1004134,"34.31","33.59","4832","400.000","0.000","9.730",22.092819213867188,16.02873990992926,25.54687256842461,3.598875456015269,"14:50:00.000000"
1004144,"34.51","33.91","4589","400.000","1.010","9.770",22.31658935546875,16.35185999984341,25.69119204966002,3.6216794271689983,"14:51:00.000000"
1004153,"34.68","33.62","4506","400.000","0.980","9.770",22.374000549316406,16.36586387617698,26.034009349154175,3.672131708292619,"14:52:00.000000"
1004163,"34.84","35.11","3899","400.000","0.000","9.800",22.846641540527344,17.188645599827716,25.662795841521223,3.6217421772411407,"14:53:00.000000"
1004173,"34.97","34.20","3723","400.000","0.000","9.730",22.727813720703125,16.88831241063325,26.199372674610238,3.699134156134819,"14:54:00.000000"
1004182,"35.08","35.27","3719","400.000","0.000","9.800",23.064804077148438,17.471195204900592,25.921146919775936,3.661259036188121,"14:55:00.000000"
1004192,"35.13","33.63","3792","400.000","0.000","9.700",22.70965576171875,16.762893943788836,26.647005109895506,3.7644657006827087,"14:56:00.000000"
1004201,"35.05","34.99","3788","400.000","0.000","9.770",22.975616455078125,17.318441828626916,25.992718567661992,3.671064139534239,"14:57:00.000000"
1004210,"34.96","34.23","4083","400.000","0.000","9.770",22.727279663085938,16.892904519935843,26.173808380480196,3.69539918521082,"14:58:00.000000"
1004220,"34.77","32.63","4030","400.000","0.000","9.770",22.203369140625,15.976299437933244,26.546586221141055,3.745532657742791,"14:59:00.000000"
1004230,"34.66","33.31","3932","400.000","0.000","9.700",22.285079956054688,16.202747999052487,26.128309334375658,3.6852137051503284,"15:00:00.000000"
1004240,"34.62","33.61","3681","400.000","0.000","9.700",22.3272705078125,16.30900796226519,25.95652489455931,3.6603994256966446,"15:01:00.000000"
1004250,"34.60","33.85","3244","400.000","0.000","9.700",22.369461059570312,16.403228056699408,25.835699955240003,3.64309950464081,"15:02:00.000000"
1004260,"34.49","33.81","3235","400.000","0.000","9.700",22.27813720703125,16.288138711874968,25.703181226272818,3.623102532804515,"15:03:00.000000"
1004270,"34.15","34.43","3070","400.000","0.980","9.800",22.171058654785156,16.27616851978227,25.013091559613,3.5217714515194247,"15:04:00.000000"
1004280,"33.72","34.12","2993","400.000","0.000","9.730",21.779327392578125,15.75877219887215,24.56961492485606,3.4543634727048285,"15:05:00.000000"
1004290,"33.23","34.89","2909","400.000","0.000","9.700",21.589736938476562,15.677260459617017,23.662091341719425,3.321538271604191,"15:06:00.000000"
1004300,"32.87","35.16","2720","400.000","0.000","9.770",21.381454467773438,15.482285354792465,23.118294280944667,3.2413815706926683,"15:07:00.000000"
1004310,"32.66","36.60","2643","400.000","0.000","9.730",21.542205810546875,15.924197396620144,22.353778520783038,3.132041535860149,"15:08:00.000000"
1004320,"32.60","37.00","2576","400.000","1.010","9.800",21.584129333496094,16.041065209758926,22.1418730008,3.1017609673808053,"15:09:00.000000"
1004330,"32.48","36.31","2525","400.000","0.000","9.730",21.34246826171875,15.641217193344799,22.241641117278526,3.114555170560666,"15:10:00.000000"
1004340,"32.22","37.51","2485","400.000","0.980","9.770",21.405487060546875,15.919451368572364,21.521639454945074,3.011253091119719,"15:11:00.000000"
1004350,"31.96","37.38","2440","400.000","0.000","9.730",21.179046630859375,15.63439174591915,21.26825026307315,2.973536654495846,"15:12:00.000000"
1004360,"31.82","38.41","2408","400.000","0.980","9.730",21.29119873046875,15.935553970684166,20.76189278193403,2.901364193636079,"15:13:00.000000"
1004370,"31.72","38.40","2370","399.000","0.000","9.730",21.212158203125,15.842382883286282,20.65402817218048,2.8854835335388835,"15:14:00.000000"
1004380,"31.54","38.78","2352","399.000","0.980","9.700",21.153411865234375,15.836137786516847,20.32885170598908,2.8385283016634753,"15:15:00.000000"
1004390,"31.30","39.29","2331","400.000","1.010","9.800",21.074371337890625,15.826810458079654,19.900425112801997,2.7766652197402877,"15:16:00.000000"
1004400,"31.23","40.29","2290","400.000","0.000","9.730",21.226043701171875,16.15805747862642,19.498820585516555,2.720029217548727,"15:17:00.000000"
1004410,"31.24","39.96","2240","400.000","1.010","9.770",21.166229248046875,16.038325285000045,19.617173358221052,2.736563998301841,"15:18:00.000000"
1004420,"31.21","40.82","2181","399.000","0.980","9.730",21.318702697753906,16.345079774164994,19.30488490738333,2.6928086764292676,"15:19:00.000000"
1004430,"31.01","42.59","2119","399.000","0.980","9.730",21.518707275390625,16.832840945545318,18.526130065639776,2.5826521775233116,"15:20:00.000000"
1004440,"30.81","43.96","2077","400.000","1.010","9.730",21.631927490234375,17.152524344170118,17.889213366698304,2.492301542604927,"15:21:00.000000"
1004450,"30.65","44.40","2056","400.000","1.010","9.800",21.59027099609375,17.16509328332584,17.59536367224,2.4502331959696435,"15:22:00.000000"
1004460,"30.54","45.51","2051","400.000","1.040","9.840",21.717376708984375,17.455593270103897,17.141361603525297,2.3862655576607663,"15:23:00.000000"
1004470,"30.38","47.45","2048","400.000","1.040","9.840",21.958770751953125,17.971903236714862,16.387849403610957,2.2803419933601576,"15:24:00.000000"
1004480,"30.20","49.77","2075","400.000","1.010","9.870",22.246360778808594,18.56798927873116,15.511506248183997,2.1572237523797186,"15:25:00.000000"
1004490,"29.91","50.44","2149","400.000","1.080","9.870",22.129669189453125,18.515182051758124,15.064204997293539,2.093270367038169,"15:26:00.000000"
1004500,"29.67","51.70","2237","400.000","1.080","9.870",22.159042358398438,18.68830853049574,14.48964337679544,2.0120310410858138,"15:27:00.000000"
1004510,"29.45","52.15","2334","400.000","0.980","9.840",22.05596923828125,18.624040430561145,14.182488873629998,1.9681192670869159,"15:28:00.000000"
1004520,"29.24","52.73","2447","400.000","1.010","9.870",21.98333740234375,18.60712297522973,13.849828921537727,1.9208053753225467,"15:29:00.000000"
1004530,"29.04","53.31","2560","400.000","1.020","9.870",21.917381286621094,18.59678509027273,13.530091729117373,1.875420003030341,"15:30:00.000000"
