"id","temperature","humidity","light","co2","ec","ph","update_time"
548544,"35.33","52.58",30091.500000000004,"402","0.00","6.23","14:05"
548548,"35.33","54.34",28998.000000000004,"402","0.00","6.23","14:06"
548552,"35.45","56.00",28493.100000000002,"403","0.00","6.23","14:07"
548556,"35.47","54.10",29303.100000000002,"401","0.00","6.20","14:08"
548560,"35.58","59.74",31249.800000000003,"402","0.00","6.20","14:09"
548564,"35.74","57.75",48222,"403","0.00","6.20","14:10"
548568,"35.84","49.31",40343.4,"400","0.00","6.27","14:11"
548572,"35.90","49.85",37945.8,"482","0.00","6.23","14:12"
548576,"35.94","54.68",57672.00000000001,"406","0.00","6.23","14:13"
548580,"36.24","56.28",58014.9,"400","0.00","6.20","14:14"
548584,"36.45","51.23",44571.600000000006,"401","0.00","6.20","14:15"
548588,"36.62","49.84",56556.9,"403","0.00","6.23","14:16"
548592,"36.90","52.17",38793.600000000006,"403","0.00","6.16","14:17"
548596,"37.05","53.99",34832.700000000004,"402","0.00","6.23","14:18"
548600,"37.12","59.43",28617.300000000003,"400","0.00","6.20","14:19"
548604,"37.04","48.60",29057.4,"400","0.00","6.16","14:20"
548608,"36.93","53.09",28317.600000000002,"399","0.00","6.20","14:21"
548612,"36.97","55.90",34468.200000000004,"400","0.00","6.16","14:22"
548616,"37.02","48.53",32896.8,"409","0.00","6.23","14:23"
548620,"36.99","52.38",34503.3,"407","0.00","6.20","14:24"
548624,"37.15","57.57",38415.600000000006,"411","0.00","6.23","14:25"
548628,"37.31","55.56",36047.700000000004,"418","0.00","6.23","14:26"
548632,"37.39","51.02",53095.5,"417","0.00","6.23","14:27"
548636,"37.43","48.39",34595.100000000006,"414","0.00","6.16","14:28"
548640,"37.24","45.57",34219.8,"398","0.00","6.23","14:29"
548644,"36.94","45.73",29138.4,"400","0.00","6.23","14:30"
548648,"36.59","46.96",28539.000000000004,"400","0.00","6.20","14:31"
548652,"36.32","46.06",33758.100000000006,"400","0.00","6.16","14:32"
548656,"36.02","46.56",44811.9,"400","0.00","6.16","14:33"
548660,"36.05","46.56",38507.4,"402","0.00","6.16","14:34"
548664,"36.01","47.55",32105.7,"401","0.00","6.16","14:35"
548668,"35.89","46.37",29632.500000000004,"400","0.00","6.20","14:36"
548672,"35.81","46.00",29106.000000000004,"400","0.00","6.20","14:37"
548676,"35.72","45.62",32200.2,"400","0.00","6.16","14:38"
548680,"35.69","45.59",29416.500000000004,"399","0.00","6.16","14:39"
548684,"35.65","47.11",30942.000000000004,"407","0.00","6.16","14:40"
548688,"35.86","49.08",48548.700000000004,"400","0.00","6.23","14:41"
548692,"35.99","48.18",31824.9,"400","0.00","6.16","14:42"
548696,"35.96","48.11",56187.00000000001,"400","0.00","6.16","14:43"
548700,"36.07","46.89",29654.100000000002,"524","0.00","6.23","14:44"
548704,"35.96","46.15",28058.4,"403","0.00","6.20","14:45"
548708,"35.76","46.36",22412.7,"400","0.00","6.20","14:46"
548712,"35.48","45.96",21159.9,"400","0.00","6.09","14:47"
548716,"35.22","46.33",19356.300000000003,"400","0.00","6.20","14:48"
548720,"35.09","47.37",18030.600000000002,"402","0.00","6.16","14:49"
548724,"35.07","48.62",19801.800000000003,"400","0.00","6.16","14:50"
548728,"34.98","48.81",20017.800000000003,"402","0.00","6.20","14:51"
548732,"34.86","46.55",19847.7,"436","0.00","6.23","14:52"
548736,"34.60","46.72",20123.100000000002,"400","0.00","6.16","14:53"
548740,"34.47","47.66",25990.2,"400","0.00","6.16","14:54"
548744,"34.51","47.86",62883.00000000001,"408","0.00","6.16","14:55"
548748,"34.72","48.61",57798.9,"410","0.00","6.16","14:56"
548752,"34.93","48.24",43313.4,"400","0.00","6.13","14:57"
548756,"34.97","47.75",43294.5,"403","0.00","6.13","14:58"
548760,"35.15","46.58",35845.200000000004,"400","0.00","6.16","14:59"
548764,"35.14","46.65",43256.700000000004,"400","0.00","6.16","15:00"
548768,"35.21","49.00",43159.5,"408","0.00","6.13","15:01"
548772,"35.24","49.76",46437.3,"409","0.00","6.20","15:02"
548776,"35.47","47.88",54864,"401","0.00","6.20","15:03"
548780,"35.70","50.94",54945,"400","0.00","6.13","15:04"
548784,"35.97","51.36",55887.3,"399","0.00","6.16","15:05"
548788,"36.16","44.31",53541,"400","0.00","6.16","15:06"
548792,"36.23","44.92",51823.8,"399","0.00","6.16","15:07"
548796,"36.31","45.46",53794.8,"399","0.00","6.13","15:08"
548800,"36.48","44.34",47817,"438","0.00","6.16","15:09"
548804,"36.69","48.39",38993.4,"400","0.00","6.23","15:10"
548808,"36.83","46.45",22682.7,"400","0.00","6.16","15:11"
548812,"36.72","48.46",21816,"400","0.00","6.20","15:12"
548816,"36.71","48.99",26173.800000000003,"400","0.00","6.13","15:13"
548820,"36.76","48.30",26946,"400","0.00","6.13","15:14"
548824,"36.75","46.68",32162.4,"400","0.00","6.20","15:15"
548828,"36.86","49.04",26041.5,"400","0.00","6.20","15:16"
548832,"36.82","49.83",33056.1,"400","0.00","6.16","15:17"
548835,"36.72","49.69",25763.4,"405","0.00","6.20","15:18"
548839,"36.40","49.25",27121.5,"400","0.00","6.16","15:19"
548843,"36.35","56.87",36139.5,"400","0.00","6.20","15:20"
548847,"36.44","48.07",35178.3,"400","0.00","6.20","15:21"
548851,"36.41","48.06",35124.3,"400","0.00","6.20","15:22"
548855,"36.56","47.95",37268.100000000006,"400","0.00","6.20","15:23"
548859,"36.70","56.34",42257.700000000004,"400","0.00","6.16","15:24"
548863,"36.93","52.54",32019.300000000003,"400","0.00","6.16","15:25"
548867,"36.98","49.19",36803.700000000004,"400","0.00","6.13","15:26"
548871,"36.98","46.67",41771.700000000004,"400","0.00","6.20","15:27"
548875,"37.02","46.61",40556.700000000004,"400","0.00","6.20","15:28"
548879,"36.92","46.26",38591.100000000006,"400","0.00","6.16","15:29"
548883,"36.95","50.11",34203.600000000006,"400","0.00","6.13","15:30"
548887,"37.02","45.47",29762.100000000002,"403","0.00","6.20","15:31"
548891,"36.97","45.23",28795.500000000004,"398","0.00","6.16","15:32"
548895,"36.96","45.87",29516.4,"399","0.00","6.13","15:33"
548899,"37.03","43.80",32788.8,"399","0.00","6.09","15:34"
548903,"37.11","48.74",36649.8,"400","0.00","6.23","15:35"
548907,"37.22","46.07",38383.200000000004,"400","0.00","6.13","15:36"
548911,"37.24","43.96",37989,"407","0.00","6.16","15:37"
548915,"37.16","42.81",39587.4,"400","0.00","6.09","15:38"
548919,"37.05","43.20",40095,"420","0.00","6.13","15:39"
548923,"37.06","45.68",40599.9,"399","0.00","6.13","15:40"
548927,"37.09","44.28",39714.3,"400","0.00","6.16","15:41"
548931,"37.12","43.44",41720.4,"400","0.00","6.13","15:42"
548935,"37.05","43.94",42595.200000000004,"400","0.00","6.09","15:43"
548939,"37.11","43.27",43081.200000000004,"400","0.00","6.16","15:44"
548943,"37.15","42.27",42676.200000000004,"427","0.00","6.16","15:45"
548947,"37.09","42.56",42657.3,"404","0.00","6.13","15:46"
548951,"37.20","43.35",42295.5,"401","0.00","6.09","15:47"
548955,"37.21","41.87",42943.5,"400","0.00","6.16","15:48"
548959,"37.28","42.08",42600.600000000006,"400","0.00","6.20","15:49"
548963,"37.26","41.57",41515.200000000004,"399","0.00","6.05","15:50"
548967,"37.24","42.24",43251.3,"449","0.00","6.16","15:51"
548971,"37.31","42.15",43119,"399","0.00","6.16","15:52"
548975,"37.34","41.82",44039.700000000004,"400","0.00","6.13","15:53"
548979,"37.32","43.20",42330.600000000006,"400","0.00","6.09","15:54"
548983,"37.36","42.76",36992.700000000004,"399","0.00","6.13","15:55"
548987,"37.43","48.92",35980.200000000004,"407","0.00","6.20","15:56"
548991,"37.48","47.43",34273.8,"415","0.00","6.16","15:57"
548995,"37.45","46.06",35397,"400","0.00","6.16","15:58"
548999,"37.48","43.99",37635.3,"400","0.00","6.16","15:59"
549003,"37.59","46.24",36741.600000000006,"401","0.00","6.20","16:00"
549007,"37.65","51.22",36309.600000000006,"403","0.00","6.20","16:01"
549011,"37.74","53.53",35124.3,"403","0.00","6.20","16:02"
549015,"37.82","54.26",31646.7,"404","0.00","6.13","16:03"
549019,"37.87","54.85",26327.7,"405","0.00","6.16","16:04"
549023,"37.79","55.36",17155.800000000003,"405","0.00","6.20","16:05"
549027,"37.59","49.96",15984.000000000002,"405","0.00","6.20","16:06"
549031,"37.30","49.89",15727.500000000002,"407","0.00","6.16","16:08"
549035,"37.20","57.03",19194.300000000003,"408","0.00","6.16","16:08"
549039,"37.22","60.02",15498.000000000002,"410","0.00","6.20","16:09"
549043,"37.12","60.68",14301.900000000001,"415","0.00","6.16","16:11"
549047,"37.00","59.89",14688.000000000002,"422","0.00","6.13","16:11"
549051,"36.86","60.26",13513.5,"428","0.00","6.20","16:12"
549055,"36.71","60.62",12501,"432","0.00","6.16","16:14"
549059,"36.48","54.14",12271.5,"435","0.00","6.16","16:15"
549063,"36.27","57.06",12997.800000000001,"436","0.00","6.16","16:16"
549067,"36.13","54.97",14242.500000000002,"437","0.00","6.20","16:17"
549071,"35.99","55.60",16629.300000000003,"438","0.00","6.16","16:18"
549075,"36.03","58.50",27081,"441","0.00","6.16","16:19"
549079,"36.15","55.68",29484.000000000004,"443","0.00","6.16","16:20"
549083,"36.27","53.69",31185.000000000004,"446","0.00","6.16","16:21"
549087,"36.33","49.83",32969.700000000004,"444","0.00","6.20","16:22"
549091,"36.45","52.54",33450.3,"444","0.00","6.13","16:23"
549095,"36.60","53.02",34130.700000000004,"443","0.00","6.16","16:24"
549099,"36.75","54.28",35100,"446","0.00","6.16","16:25"
549103,"36.89","55.66",35815.5,"448","0.00","6.13","16:26"
549107,"37.01","54.41",34443.9,"446","0.00","6.13","16:27"
549111,"37.01","49.19",34381.8,"426","0.00","6.20","16:28"
549115,"36.95","48.46",16772.4,"424","0.00","6.13","16:29"
549119,"36.69","49.02",17544.600000000002,"420","0.00","6.16","16:30"
549123,"36.44","47.04",15584.400000000001,"424","0.00","6.20","16:31"
549127,"36.17","46.14",14990.400000000001,"424","0.00","6.13","16:32"
549131,"35.83","45.97",14385.6,"424","0.00","6.13","16:33"
549135,"35.55","49.01",14733.900000000001,"423","0.00","6.20","16:34"
549139,"35.36","46.64",15471.000000000002,"423","0.00","6.16","16:35"
549143,"35.22","52.50",16121.7,"424","0.00","6.20","16:36"
549147,"35.15","54.57",18114.300000000003,"424","0.00","6.16","16:37"
549151,"35.09","57.97",24740.100000000002,"424","0.00","6.16","16:38"
549155,"35.11","60.97",33984.9,"425","0.00","6.16","16:39"
549159,"35.23","61.47",36425.700000000004,"426","0.00","6.23","16:40"
549163,"35.30","58.93",32356.800000000003,"428","0.00","6.16","16:41"
549167,"35.40","56.93",35839.8,"433","0.00","6.20","16:42"
549171,"35.53","57.21",33366.600000000006,"436","0.00","6.16","16:43"
549175,"35.64","58.89",32494.500000000004,"441","0.00","6.13","16:44"
549179,"35.77","56.50",32783.4,"449","0.00","6.20","16:45"
549183,"35.88","60.36",23457.600000000002,"455","0.00","6.20","16:46"
549187,"35.93","55.81",31644.000000000004,"455","0.00","6.16","16:47"
549191,"36.10","57.10",20835.9,"453","0.00","6.16","16:48"
549195,"36.13","59.41",21070.800000000003,"447","0.00","6.13","16:49"
549199,"36.15","59.25",21122.100000000002,"443","0.00","6.23","16:50"
549203,"36.08","55.74",16704.9,"438","0.00","6.16","16:51"
549207,"35.90","54.32",15408.900000000001,"436","0.00","6.20","16:52"
549211,"35.72","56.07",14382.900000000001,"434","0.00","6.13","16:53"
549215,"35.57","55.34",13713.300000000001,"433","0.00","6.20","16:54"
549219,"35.37","51.81",13459.5,"433","0.00","6.13","16:55"
549223,"35.23","58.22",13421.7,"422","0.00","6.23","16:56"
549227,"35.13","54.89",13621.5,"435","0.00","6.13","16:57"
549231,"35.02","59.72",14634.000000000002,"433","0.00","6.20","16:58"
549235,"35.01","58.25",18357.300000000003,"436","0.00","6.13","16:59"
549239,"35.10","59.86",18675.9,"441","0.00","6.16","17:00"
549243,"35.16","55.45",20250,"444","0.00","6.16","17:01"
549247,"35.23","55.07",21616.2,"445","0.00","6.13","17:02"
549251,"35.24","55.39",21583.800000000003,"445","0.00","6.13","17:03"
549255,"35.19","60.22",17325.9,"451","0.00","6.16","17:04"
549259,"35.08","55.11",16899.300000000003,"514","0.00","6.16","17:05"
549263,"34.94","55.83",16961.4,"522","0.00","6.20","17:06"
549267,"34.72","53.15",17401.5,"420","0.00","6.16","17:07"
549271,"34.49","52.47",19175.4,"425","0.00","6.20","17:08"
549275,"34.42","54.79",18910.800000000003,"430","0.00","6.20","17:09"
549279,"34.43","55.92",18387,"433","0.00","6.16","17:10"
549283,"34.50","56.77",18144,"434","0.00","6.13","17:11"
549287,"34.59","58.57",18289.800000000003,"434","0.00","6.16","17:12"
549291,"34.56","53.84",18281.7,"433","0.00","6.16","17:13"
549295,"34.50","52.44",18365.4,"421","0.00","6.13","17:14"
549299,"34.49","51.63",18362.7,"426","0.00","6.20","17:15"
549303,"34.45","51.65",18046.800000000003,"415","0.00","6.16","17:16"
549307,"34.45","54.28",17914.5,"433","0.00","6.16","17:17"
549311,"34.43","51.98",17766,"426","0.00","6.16","17:18"
549315,"34.38","54.14",17552.7,"422","0.00","6.20","17:19"
549319,"34.29","51.31",17331.300000000003,"423","0.00","6.20","17:20"
549323,"34.26","51.40",16891.2,"425","0.00","6.20","17:21"
549327,"34.32","53.97",16640.100000000002,"427","0.00","6.16","17:22"
549331,"34.36","51.61",16686,"432","0.00","6.13","17:23"
549335,"34.35","54.98",17139.600000000002,"422","0.00","6.16","17:24"
549339,"34.29","50.95",18778.5,"413","0.00","6.20","17:25"
549343,"34.22","50.58",21678.300000000003,"412","0.00","6.13","17:26"
549347,"34.10","49.48",23114.7,"414","0.00","6.13","17:27"
549351,"34.01","50.23",21988.800000000003,"444","0.00","6.16","17:28"
549355,"33.98","50.65",19699.2,"428","0.00","6.16","17:29"
549359,"33.90","52.75",16972.2,"424","0.00","6.20","17:30"
549363,"33.85","55.29",15039.000000000002,"418","0.00","6.20","17:31"
549367,"33.81","50.75",14566.500000000002,"419","0.00","6.13","17:32"
549371,"33.76","50.98",14004.900000000001,"420","0.00","6.20","17:33"
549375,"33.69","50.74",13505.400000000001,"421","0.00","6.13","17:34"
549379,"33.57","51.28",13834.800000000001,"461","0.00","6.20","17:35"
549383,"33.47","51.98",13891.500000000002,"457","0.00","6.20","17:36"
549387,"33.38","52.32",13902.300000000001,"438","0.00","6.13","17:37"
549391,"33.37","52.71",13473,"428","0.00","6.16","17:38"
549395,"33.40","53.20",13535.1,"412","0.00","6.20","17:39"
549399,"33.44","52.43",13554,"433","0.00","6.13","17:40"
549403,"33.53","52.80",13837.500000000002,"433","0.00","6.20","17:41"
549407,"33.62","54.00",13991.400000000001,"434","0.00","6.20","17:42"
549411,"33.71","52.69",15028.2,"435","0.00","6.13","17:43"
549415,"33.70","52.20",15565.500000000002,"435","0.00","6.13","17:44"
549419,"33.71","53.18",15417.000000000002,"435","0.00","6.20","17:45"
549423,"33.69","51.23",14841.900000000001,"441","0.00","6.13","17:46"
549427,"33.67","50.34",13959.000000000002,"400","0.00","6.20","17:47"
549431,"33.64","51.45",13437.900000000001,"421","0.00","6.13","17:48"
549435,"33.58","51.15",13184.1,"431","0.00","6.13","17:49"
549439,"33.52","51.07",13178.7,"433","0.00","6.13","17:50"
549443,"33.43","51.13",12965.400000000001,"444","0.00","6.16","17:51"
549447,"33.34","51.12",12811.5,"457","0.00","6.16","17:52"
549451,"33.31","50.98",12781.800000000001,"438","0.00","6.09","17:53"
549455,"33.26","51.79",12681.900000000001,"433","0.00","6.13","17:54"
549459,"33.20","52.23",12438.900000000001,"436","0.00","6.16","17:55"
549463,"33.21","56.20",12155.400000000001,"440","0.00","6.16","17:56"
549467,"33.22","56.52",11893.5,"441","0.00","6.13","17:57"
549471,"33.24","57.09",11723.400000000001,"442","0.00","6.16","17:58"
549475,"33.18","55.23",11564.1,"442","0.00","6.13","17:59"
549479,"33.16","54.29",11483.1,"434","0.00","6.16","18:00"
549483,"33.17","54.17",11323.800000000001,"438","0.00","6.16","18:01"
549487,"33.09","53.22",11064.6,"442","0.00","6.16","18:02"
549491,"33.08","54.06",11105.1,"454","0.00","6.20","18:03"
549495,"33.03","54.53",11110.5,"453","0.00","6.20","18:04"
549499,"32.96","56.03",10962,"422","0.00","6.13","18:05"
549503,"32.83","53.83",10902.6,"410","0.00","6.16","18:06"
549507,"32.72","54.36",10705.5,"438","0.00","6.13","18:07"
549511,"32.61","54.19",10635.300000000001,"440","0.00","6.09","18:08"
549515,"32.52","54.53",10535.400000000001,"439","0.00","6.20","18:09"
549519,"32.46","54.68",10260,"444","0.00","6.20","18:10"
549523,"32.38","54.51",10114.2,"419","0.00","6.13","18:11"
549527,"32.28","54.33",9898.2,"455","0.00","6.13","18:12"
549531,"32.20","54.90",9628.2,"454","0.00","6.09","18:13"
549535,"32.10","55.30",9220.5,"447","0.00","6.16","18:14"
549539,"32.05","55.71",9047.7,"443","0.00","6.20","18:15"
549543,"31.97","56.18",8893.800000000001,"452","0.00","6.20","18:16"
549547,"31.93","57.25",8818.2,"441","0.00","6.13","18:17"
549551,"31.84","58.06",8721,"465","0.00","6.13","18:18"
549555,"31.76","59.00",8618.400000000001,"421","0.00","6.16","18:19"
549559,"31.65","60.50",8505,"441","0.00","6.20","18:20"
549563,"31.60","60.93",8340.300000000001,"442","0.00","6.16","18:21"
549567,"31.57","60.89",8118.900000000001,"444","0.00","6.13","18:22"
549571,"31.51","59.44",8021.700000000001,"447","0.00","6.20","18:23"
549575,"31.46","59.56",7919.1,"589","0.00","6.20","18:24"
549579,"31.40","59.73",7673.400000000001,"451","0.00","6.13","18:25"
549584,"31.36","59.51",7371.000000000001,"433","0.00","6.13","18:26"
549587,"31.31","60.85",6971.400000000001,"452","0.00","6.16","18:27"
549591,"31.20","60.68",6655.5,"409","0.00","6.16","18:28"
549596,"31.05","60.28",6523.200000000001,"457","0.00","6.16","18:29"
549599,"30.97","60.83",6380.1,"447","0.00","6.16","18:30"
549603,"30.88","61.47",6369.3,"444","0.00","6.16","18:31"
549608,"30.81","64.54",6426,"445","0.00","6.20","18:32"
549611,"30.78","62.08",6434.1,"446","0.00","6.13","18:33"
549616,"30.75","62.08",6328.8,"447","0.00","6.20","18:34"
549620,"30.68","62.13",6166.8,"448","0.00","6.16","18:35"
549623,"30.58","62.52",5991.3,"450","0.00","6.13","18:36"
549628,"30.49","63.43",5850.900000000001,"450","0.00","6.20","18:37"
549631,"30.42","63.86",5605.200000000001,"448","0.00","6.16","18:38"
549636,"30.35","63.88",5238,"453","0.00","6.20","18:39"
549640,"30.32","63.13",4873.5,"457","0.00","6.13","18:40"
549643,"30.23","64.94",4519.8,"455","0.00","6.16","18:41"
549648,"30.23","63.82",4155.3,"457","0.00","6.20","18:42"
549652,"30.22","64.84",3847.5000000000005,"457","0.00","6.16","18:43"
549655,"30.17","64.87",3569.4,"458","0.00","6.16","18:44"
549660,"30.12","65.47",3267,"458","0.00","6.20","18:45"
549664,"30.05","64.60",2986.2000000000003,"455","0.00","6.20","18:46"
549667,"29.96","64.03",2691.9,"533","0.00","6.16","18:47"
549672,"29.85","64.35",2376,"477","0.00","6.20","18:48"
549675,"29.72","64.39",2103.3,"504","0.00","6.16","18:49"
549680,"29.57","64.95",1841.4,"532","0.00","6.20","18:50"
549684,"29.44","65.20",1636.2,"490","0.00","6.20","18:51"
549687,"29.34","65.77",1479.6000000000001,"461","0.00","6.13","18:52"
549692,"29.20","65.84",1360.8000000000002,"484","0.00","6.16","18:53"
549695,"29.11","66.34",1252.8000000000002,"489","0.00","6.16","18:54"
549700,"28.99","67.24",1182.6000000000001,"502","0.00","6.16","18:55"
549704,"28.85","67.31",1163.7,"515","0.00","6.16","18:56"
549707,"28.75","68.47",1155.6000000000001,"525","0.00","6.20","18:57"
549712,"28.68","68.94",1131.3000000000002,"529","0.00","6.20","18:58"
549716,"28.62","69.39",1128.6000000000001,"543","0.00","6.20","18:59"
549719,"28.56","69.95",1155.6000000000001,"548","0.00","6.16","19:00"
549724,"28.54","69.98",1236.6000000000001,"556","0.00","6.20","19:01"
549728,"28.51","69.97",1341.9,"552","0.00","6.20","19:02"
549731,"28.46","70.29",1382.4,"557","0.00","6.20","19:03"
549736,"28.43","70.32",1347.3000000000002,"571","0.00","6.16","19:04"
549739,"28.39","70.25",1236.6000000000001,"572","0.00","6.16","19:05"
549744,"28.37","70.31",1134,"584","0.00","6.16","19:06"
549748,"28.32","70.03",1117.8000000000002,"589","0.00","6.16","19:07"
549751,"28.29","70.26",1120.5,"596","0.00","6.16","19:08"
549756,"28.24","70.16",1082.7,"612","0.00","6.16","19:09"
549760,"28.18","70.27",1026,"605","0.00","6.16","19:10"
549763,"28.16","70.33",980.1,"604","0.00","6.20","19:11"
549768,"28.08","70.49",926.1,"611","0.00","6.20","19:12"
549772,"28.04","70.70",880.2,"614","0.00","6.16","19:13"
549775,"27.94","70.92",872.1,"596","0.00","6.16","19:14"
549780,"27.89","71.27",877.5000000000001,"597","0.00","6.20","19:15"
549783,"27.85","71.80",877.5000000000001,"601","0.00","6.16","19:16"
549788,"27.76","71.87",869.4000000000001,"597","0.00","6.20","19:17"
549792,"27.70","72.10",864,"607","0.00","6.20","19:18"
549795,"27.65","72.27",839.7,"609","0.00","6.16","19:19"
549800,"27.61","72.62",810,"619","0.00","6.20","19:20"
549804,"27.56","72.94",772.2,"628","0.00","6.20","19:21"
549808,"27.49","73.22",729,"641","0.00","6.20","19:22"
549812,"27.43","73.09",675,"648","0.00","6.20","19:23"
549816,"27.39","73.29",621,"657","0.00","6.20","19:24"
549820,"27.35","73.28",567,"661","0.00","6.20","19:25"
549824,"27.32","73.34",534.6,"667","0.00","6.20","19:26"
549827,"27.28","73.74",513,"679","0.00","6.23","19:27"
549832,"27.24","73.85",502.20000000000005,"685","0.00","6.23","19:28"
549836,"27.19","73.93",488.70000000000005,"683","0.00","6.20","19:29"
549839,"27.16","73.96",469.8,"685","0.00","6.20","19:30"
549844,"27.12","74.36",437.40000000000003,"691","0.00","6.20","19:31"
549848,"27.12","74.45",405,"702","0.00","6.20","19:32"
549852,"27.10","74.30",375.3,"707","0.00","6.20","19:33"
549856,"27.06","74.71",345.6,"710","0.00","6.20","19:34"
549860,"27.00","74.52",318.6,"711","0.00","6.20","19:35"
549864,"26.99","74.87",288.90000000000003,"711","0.00","6.20","19:36"
549868,"26.95","74.95",267.3,"714","0.00","6.20","19:37"
549872,"26.88","75.00",240.3,"709","0.00","6.23","19:39"
549876,"26.82","75.19",218.70000000000002,"707","0.00","6.20","19:39"
549880,"26.78","75.56",202.5,"719","0.00","6.20","19:40"
549884,"26.73","75.64",189,"715","0.00","6.23","19:42"
549888,"26.70","75.78",175.5,"716","0.00","6.20","19:43"
549892,"26.68","75.84",162,"719","0.00","6.20","19:43"
549896,"26.64","76.03",148.5,"724","0.00","6.20","19:45"
549900,"26.59","76.14",135,"725","0.00","6.20","19:46"
549904,"26.56","76.40",121.50000000000001,"726","0.00","6.23","19:47"
549908,"26.51","76.56",102.60000000000001,"729","0.00","6.20","19:48"
549912,"26.48","76.85",83.7,"733","0.00","6.20","19:49"
549916,"26.44","76.96",70.2,"730","0.00","6.20","19:50"
549920,"26.40","76.98",59.400000000000006,"737","0.00","6.23","19:51"
549924,"26.36","77.21",54,"747","0.00","6.23","19:52"
549928,"26.34","77.43",48.6,"759","0.00","6.20","19:53"
549932,"26.31","77.31",43.2,"761","0.00","6.23","19:54"
549936,"26.29","77.48",40.5,"757","0.00","6.20","19:55"
549940,"26.28","77.95",37.800000000000004,"756","0.00","6.20","19:56"
549944,"26.25","78.00",32.400000000000006,"756","0.00","6.20","19:57"
549948,"26.24","78.23",27,"758","0.00","6.20","19:58"
549952,"26.20","78.51",18.900000000000002,"757","0.00","6.20","19:59"
549956,"26.19","78.74",13.5,"763","0.00","6.23","20:00"
549960,"26.17","78.79",10.8,"758","0.00","6.23","20:01"
549964,"26.16","78.94",8.100000000000001,"759","0.00","6.20","20:02"
549968,"26.13","79.10",8.100000000000001,"764","0.00","6.23","20:03"
549972,"26.13","79.07",5.4,"762","0.00","6.23","20:04"
549976,"26.11","79.30",2.7,"756","0.00","6.23","20:05"
549980,"26.07","79.41",2.7,"754","0.00","6.23","20:06"
549984,"26.05","79.61",0,"757","0.00","6.20","20:07"
549988,"26.06","79.87",0,"766","0.00","6.20","20:08"
549992,"26.05","80.04",0,"773","0.00","6.20","20:09"
549996,"26.02","80.03",0,"777","0.00","6.23","20:10"
550000,"26.01","80.06",0,"789","0.00","6.23","20:11"
550004,"25.99","80.11",0,"791","0.00","6.23","20:12"
550008,"25.99","80.31",0,"801","0.00","6.20","20:13"
550012,"25.98","80.25",0,"805","0.00","6.23","20:14"
550016,"25.95","80.53",0,"816","0.00","6.23","20:15"
550020,"25.94","80.82",0,"819","0.00","6.23","20:16"
550024,"25.90","80.93",0,"818","0.00","6.23","20:17"
550028,"25.89","81.41",0,"816","0.00","6.23","20:18"
550032,"25.86","81.55",0,"818","0.00","6.23","20:19"
550036,"25.84","81.63",0,"819","0.00","6.23","20:20"
550040,"25.81","81.91",0,"825","0.00","6.23","20:21"
550044,"25.76","81.81",0,"823","0.00","6.23","20:22"
550048,"25.76","81.90",0,"826","0.00","6.23","20:23"
550052,"25.75","82.10",0,"821","0.00","6.23","20:24"
550056,"25.75","82.15",0,"827","0.00","6.23","20:25"
550060,"25.74","82.21",0,"834","0.00","6.23","20:26"
550064,"25.74","82.35",0,"838","0.00","6.23","20:27"
550068,"25.73","82.43",0,"829","0.00","6.23","20:28"
550072,"25.72","82.37",0,"829","0.00","6.23","20:29"
550076,"25.74","82.64",0,"830","0.00","6.23","20:30"
550080,"25.73","82.83",0,"825","0.00","6.27","20:31"
550084,"25.72","83.00",0,"821","0.00","6.23","20:32"
550088,"25.72","83.20",0,"827","0.00","6.23","20:33"
550092,"25.73","83.20",0,"820","0.00","6.23","20:34"
550096,"25.73","83.23",0,"820","0.00","6.23","20:35"
550100,"25.73","83.40",0,"824","0.00","6.27","20:36"
550104,"25.72","83.57",0,"822","0.00","6.27","20:37"
550108,"25.70","83.68",0,"835","0.00","6.27","20:38"
550112,"25.68","83.81",0,"835","0.00","6.27","20:39"
550116,"25.65","83.89",0,"839","0.00","6.27","20:40"
550120,"25.64","84.17",0,"842","0.00","6.27","20:41"
550124,"25.60","84.28",0,"842","0.00","6.27","20:42"
550128,"25.59","84.33",0,"834","0.00","6.27","20:43"
550132,"25.58","84.36",0,"833","0.00","6.27","20:44"
550136,"25.54","84.41",0,"833","0.00","6.27","20:45"
550140,"25.52","84.37",0,"839","0.00","6.27","20:46"
550144,"25.50","84.43",0,"843","0.00","6.30","20:47"
550148,"25.50","84.37",0,"850","0.00","6.27","20:48"
550152,"25.46","84.50",0,"848","0.00","6.27","20:49"
550156,"25.44","84.53",0,"844","0.00","6.30","20:50"
550160,"25.44","84.69",0,"843","0.00","6.30","20:51"
550164,"25.42","84.69",0,"843","0.00","6.30","20:52"
550168,"25.42","84.80",0,"847","0.00","6.30","20:53"
550172,"25.40","84.88",0,"856","0.00","6.30","20:54"
550176,"25.37","84.90",0,"859","0.00","6.30","20:55"
550180,"25.36","85.01",0,"863","0.00","6.30","20:56"
550184,"25.35","85.18",0,"868","0.00","6.30","20:57"
550188,"25.32","85.37",0,"874","0.00","6.30","20:58"
550192,"25.26","85.56",0,"874","0.00","6.30","20:59"
550196,"25.22","85.60",0,"871","0.00","6.33","21:00"
550200,"25.19","85.76",0,"873","0.00","6.33","21:01"
550204,"25.17","85.76",0,"875","0.00","6.33","21:02"
550208,"25.15","85.84",0,"874","0.00","6.33","21:03"
